2025-08-22 06:12:53,358 [INFO] - Added edge type (Strength - IN_CATEGORY -> StrengthCategory) with 500 edges
2025-08-22 06:12:53,359 [INFO] - Added edge type (User - CREATED -> UserPost) with 500 edges
2025-08-22 06:12:53,359 [INFO] - Added edge type (User - ENROLLED_IN -> DailyActivity) with 500 edges
2025-08-22 06:12:53,359 [INFO] - Added edge type (User - HAS_SKILL -> Skill) with 314 edges
2025-08-22 06:12:53,360 [INFO] - Added edge type (User - HAS_STRENGTH -> Strength) with 500 edges
2025-08-22 06:12:53,360 [INFO] - Added edge type (User - HAS_SUBSCRIPTION -> Subscription) with 500 edges
2025-08-22 06:12:53,360 [INFO] - Added edge type (User - MANAGES -> Project) with 200 edges
2025-08-22 06:12:53,361 [INFO] - Added edge type (User - SUBMITTED -> Idea) with 500 edges
2025-08-22 06:12:53,361 [INFO] - Added edge type (User - VOTED_ON -> Idea) with 999 edges
2025-08-22 06:12:53,361 [INFO] - Graph construction complete: 13 node types, 13 edge types
2025-08-22 06:12:53,363 [INFO] - Selected 8 edge types for training: [('User', 'CREATED', 'UserPost'), ('User', 'ENROLLED_IN', 'DailyActivity'), ('User', 'HAS_SKILL', 'Skill'), ('User', 'HAS_STRENGTH', 'Strength'), ('User', 'HAS_SUBSCRIPTION', 'Subscription'), ('User', 'MANAGES', 'Project'), ('User', 'SUBMITTED', 'Idea'), ('User', 'VOTED_ON', 'Idea')]
2025-08-22 06:12:53,368 [INFO] - [Train] Edge type ('User', 'CREATED', 'UserPost') label distribution: [200, 400]
2025-08-22 06:12:53,368 [INFO] - [Train] Edge type ('User', 'ENROLLED_IN', 'DailyActivity') label distribution: [200, 400]
2025-08-22 06:12:53,368 [INFO] - [Train] Edge type ('User', 'HAS_SKILL', 'Skill') label distribution: [126, 252]
2025-08-22 06:12:53,368 [INFO] - [Train] Edge type ('User', 'HAS_STRENGTH', 'Strength') label distribution: [200, 400]
2025-08-22 06:12:53,368 [INFO] - [Train] Edge type ('User', 'HAS_SUBSCRIPTION', 'Subscription') label distribution: [200, 400]
2025-08-22 06:12:53,368 [INFO] - [Train] Edge type ('User', 'MANAGES', 'Project') label distribution: [80, 160]
2025-08-22 06:12:53,368 [INFO] - [Train] Edge type ('User', 'SUBMITTED', 'Idea') label distribution: [200, 400]
2025-08-22 06:12:53,368 [INFO] - [Train] Edge type ('User', 'VOTED_ON', 'Idea') label distribution: [400, 801]
2025-08-22 06:12:53,368 [INFO] - [Val] Edge type ('User', 'CREATED', 'UserPost') label distribution: [25, 50]
2025-08-22 06:12:53,368 [INFO] - [Val] Edge type ('User', 'ENROLLED_IN', 'DailyActivity') label distribution: [25, 50]
2025-08-22 06:12:53,368 [INFO] - [Val] Edge type ('User', 'HAS_SKILL', 'Skill') label distribution: [15, 31]
2025-08-22 06:12:53,368 [INFO] - [Val] Edge type ('User', 'HAS_STRENGTH', 'Strength') label distribution: [25, 50]
